year,month,전국,수도권,서울,강북지역,강남지역,경기,인천,부산,대구,광주,대전,울산,강원,충북,충남,전북,전남,경북,경남,제주
2004,9,87.40499457,84.96706703,86.12174579,87.96992481,84.66958675,82.73241084,88.16012028,97.30232558,91.65210639,94.45263546,82.70072993,95.21904762,95.81232493,88.71503082,70.95527333,94.33129667,86.29623317,92.65744556,90.05892129,100.6564141
2004,10,87.2826087,84.83080513,86.10951009,87.87937367,84.73311651,82.60614361,87.65804869,97.24292101,91.69738118,94.07811081,82.76934333,95.05868989,95.64430838,88.60640301,70.27401052,94.00540358,86.19689473,92.61705563,89.99546622,100.619602
2004,11,87.0498363,84.44835681,85.87145339,87.62846616,84.50731332,82.15481584,87.19361581,96.85922602,92.04346982,94.04848046,82.7618165,94.28733032,95.61708641,88.61775819,70.31555431,93.91698874,86.32946001,92.52528213,89.99092833,100.6948357
2004,12,86.72146119,83.98583514,85.42635659,87.09865733,84.14846317,81.68846611,86.40627992,96.16757468,92.5170068,94.06351498,82.68041237,94.19525066,95.33880618,88.22971049,70.47525585,93.93990264,86.39560817,92.46444803,89.86977589,100.7695195
2005,1,86.50677408,83.68556192,85.11465216,86.7902439,83.77906977,81.49770962,85.95343467,95.68575735,92.78771384,93.89629096,83.0818559,93.91942771,95.01108647,87.66582438,70.08928571,94.00906192,86.42230253,92.50733138,89.67869051,101.2424699
2005,2,86.46876707,83.49019608,84.42008078,86.60436137,82.74876096,81.58259149,85.99191841,95.47255235,93.1681827,93.99749149,83.50244269,93.98156855,94.61697723,87.89209536,72.31490418,94.33394618,86.35193133,92.67721148,89.49757869,101.2801205
2005,3,86.65338645,83.7685113,84.30321593,86.62395651,82.48106061,82.08398744,86.64495114,95.21025834,93.32435552,94.03702385,83.20029701,93.87755102,94.71729261,87.28826729,73.7923527,94.669332,86.45528175,93.07277235,89.25458371,101.185994
2005,4,86.61275831,83.82296096,83.6993563,86.43313335,81.57453936,82.65107212,86.69847328,95.05267118,93.37899543,93.80750177,82.48805586,93.51371386,94.94351061,86.88145522,74.26766998,95.02734958,86.55804481,93.07848248,88.78267364,101.2810852
2005,5,86.33850544,83.48659004,83.0206379,86.03664417,80.68661649,82.54243827,86.54102418,94.96051147,93.03678679,93.64772127,82.06909157,93.24398752,94.60971616,87.02570379,74.71187349,95.09172038,86.95356353,92.64305177,87.91648156,101.112368
2005,6,85.74198097,82.66842303,81.83492999,85.80508475,78.77333333,81.87311178,86.39908693,94.54887218,92.46053853,93.59985972,81.60668848,92.89746858,94.08967391,86.65247796,74.95003331,95.01650165,86.90274483,92.52840909,87.34345071,100.8075117
2005,7,85.15611373,81.81986657,80.66618392,85.00286205,77.3303246,81.05751391,86.36622932,94.13974455,92.19871205,93.54782305,81.34517766,92.78219971,93.8336714,86.36638452,75.19946809,94.64696223,87.4576845,92.30769231,86.7427568,100.769664
2005,8,85.13888889,82.01107011,80.74914461,84.84274346,77.593361,81.40350877,86.30058902,93.91320684,91.82447196,92.92754626,81.23188406,92.9456112,93.67003367,85.56485356,75.21480502,94.60208741,87.18686527,91.93140287,86.36032093,101.1489923
2005,9,85.88744589,83.23507738,81.9047619,85.40958852,79.19474685,82.81710914,86.85562108,94.21270199,92.02310052,92.8214839,81.60043549,93.27521793,93.63745498,85.42006223,75.91491611,94.53897261,87.19594595,92.26132062,86.21892717,101.1505092
2005,10,86.72091413,84.4251707,83.13838402,86.16921048,80.79791847,84.18621836,87.10967251,94.84865576,92.95067265,92.97612914,82.46480161,93.34992888,93.7915448,85.19168862,76.22885835,94.8298009,87.30373122,91.98224442,86.36957468,101.1880068
2005,11,87.05882353,84.89208633,83.42006101,86.45695988,81.08061453,84.85296837,87.33066209,95.22107244,93.20249777,93.23166552,82.71741129,93.21097648,93.73340414,85.12745812,76.67858562,94.7393745,87.37994945,91.71012901,86.71897704,101.2620079
2005,12,87.03607803,84.88864348,83.30058939,86.49614444,80.81206099,84.90670608,87.5,95.27395971,93.40425532,93.3116661,82.24213606,93.30126492,93.71027542,85.19808446,76.38796873,94.72590698,87.29597846,91.34234603,86.8157398,101.3202565
2006,1,87.05518308,84.87733431,83.34514529,86.87417964,80.61621805,84.76540938,87.88861339,95.23360965,93.59267735,93.19380636,81.95406489,93.50372737,94.11065628,85.12658228,76.13787596,94.80127186,87.63874874,91.56790628,86.6955893,102.1546022
2006,2,87.09622287,84.88921177,83.34795578,87.14552239,80.42425255,84.65608466,88.4527439,95.14307229,93.91974768,93.27916032,81.89781022,93.62493359,93.84837356,84.8683274,76.29207527,94.5770751,87.79216412,92.09812957,86.91885648,102.1357021
2006,3,87.16731649,85.00897666,83.27002762,87.82931354,79.76539589,84.75708868,89.25855513,95.22017313,93.98430689,93.38954469,81.66879679,93.84426517,93.55720422,84.64782792,76.64504171,94.67901428,87.88235294,91.9694329,86.98718871,102.1747352
2006,4,86.84343011,84.41696113,82.48816768,87.97351968,78.33228048,84.14590747,89.44181646,95.26950622,94.14422242,93.17114094,81.47537983,93.89312977,93.56846473,84.72590319,77.10014552,94.42714819,88.00604737,91.7484744,86.99712644,102.362949
2006,5,86.31613866,83.44313454,81.42620232,87.91028446,76.53202273,82.96798887,89.65322277,95.3369832,93.85600554,93.26407507,81.5958816,93.61702128,93.40232859,84.82739421,77.09297712,94.00154202,88.19386215,92.10319539,87.34050179,102.5347353
2006,6,85.94755072,82.80954834,81.02766798,87.70625567,75.99024985,82.06801786,89.54187007,95.28855251,93.69369369,93.15982649,81.8602071,93.40400471,93.42224524,84.57476376,76.99947034,93.99693721,88.10359231,91.8314256,87.42472039,102.7782992
2006,7,85.78245845,82.55813953,80.95550813,87.73516643,75.85003036,81.62568306,89.4470478,95.18209408,93.62625912,93.27773144,82.11367013,93.38469268,93.1947314,84.48945616,76.95876972,94.04852739,88.07461692,91.62040026,87.60069045,102.310293
2006,8,85.81513709,82.58130427,81.01472995,88.04974766,75.74197456,81.5959253,89.43925234,95.23628772,93.21266968,93.336665,82.29923607,93.38002335,93.04010349,84.5127207,77.14513769,94.19276376,88.1981383,91.63018285,87.8918608,102.310293
2006,9,86.10158419,82.89185085,81.41348497,88.67586454,75.95316722,81.84563758,89.83240223,95.70587118,93.65743161,93.53713241,82.87106447,93.06082083,93.32469216,84.59508265,77.29636049,94.31990306,88.21192053,91.58029431,88.20652956,102.3487411
2006,10,85.83373533,82.23208416,81.01446971,88.718761,75.27102256,80.88044185,89.65517241,96.35189056,93.86331939,93.45346338,83.1863389,92.73400999,93.49235157,84.7690387,77.58942872,94.42440637,88.6839071,91.51207116,88.47701149,102.3849765
2006,11,83.76200806,78.5307254,77.80447515,85.61175096,71.98786876,76.47324113,87.54850088,96.65843934,94.10533659,93.61912613,83.48021751,92.14007782,93.74756778,84.85773768,77.73030708,94.60952665,88.72822872,91.06243706,88.46208972,102.2863568
2006,12,82.45188665,76.22574433,75.36525387,81.84556842,70.49026192,74.24942263,85.61946903,96.8696642,94.3679163,93.57495881,83.75843961,91.86632077,93.0238623,84.97639545,77.8326438,94.87293803,88.67986259,90.94094094,88.53302831,102.005571
2007,1,81.82089999,75.06512301,74.15523823,79.82523379,69.87154019,73.18758815,84.05436764,96.9461305,94.53942777,93.59248888,84.57636671,91.53558052,93.06063774,85.18003615,77.9305741,95.0295858,88.58677955,91.28160418,88.65744043,101.9970414
2007,2,81.78842434,74.89233419,74.01010952,79.37831691,69.93929797,72.97637355,83.92504931,97.1737481,94.49589376,93.72529644,85.21100226,91.67657551,93.07863404,85.17692951,78.14419226,95.25143784,88.71046229,91.23698562,88.8271341,102.102933
2007,3,82.01246661,75.10361584,74.23415862,79.84917044,69.96578047,73.22297955,84.10021287,97.44075829,94.46488001,93.81375452,85.55765595,91.37803979,93.57762017,85.36177332,78.47881299,95.3454117,88.79715072,91.27218935,89.41964922,102.0088463
2007,4,82.15607878,75.25274099,74.38684504,79.88935407,70.20408163,73.37680355,84.12156672,97.72641152,94.32037981,93.93889619,86.19246862,91.24963418,93.85723641,85.49937317,78.58672377,95.39976484,88.59578575,91.50270536,89.79911668,101.7276236
2007,5,82.11695041,75.10314412,74.36254703,79.78834402,70.24815206,73.20932815,83.59362422,97.84090909,94.17784051,94.10893533,86.36796949,91.11175871,94.03494942,85.37577117,78.7541862,95.71910277,88.53063843,91.49301299,90.13803899,101.6528926
2007,6,81.98344664,74.87586892,74.17651147,79.5282599,70.12661567,73.00443459,83.12579821,98.04739336,93.6448929,94.34117454,86.59912063,90.84090581,94.20671494,85.38331929,78.7561989,95.77836412,88.62619808,91.30116066,90.4300769,101.7415215
2007,7,81.82220257,74.50592885,73.91364517,79.13658465,69.95657323,72.69464384,82.17103187,98.1242895,93.3901919,94.55412965,86.99654776,90.89337176,94.20385529,85.47933652,78.94313305,95.8272328,88.69123253,91.3361806,90.78741279,101.3174748
2007,8,81.69386855,74.22752809,73.80033094,78.90418986,69.9198739,72.42753125,81.29586261,98.18181818,93.37606838,94.60348799,87.17111581,90.90778098,94.41429517,85.49135386,79.10908359,95.94317516,88.98908401,91.32821076,90.91685649,101.3883814
2007,9,81.62098784,74.02234637,73.56574252,78.57039082,69.75219615,72.36949986,80.43579045,98.35414302,93.50811486,94.61905545,87.59615385,90.8580478,94.54834859,85.53980065,79.32840833,95.96314173,89.32008203,91.46237346,91.16602755,101.9919591
2007,10,81.47715662,73.63674206,73.31238043,78.11869778,69.65291421,72.09997283,79.14764079,98.50802644,93.92640229,94.57950066,87.94694348,90.38764125,94.89809511,85.31546622,79.49234488,96.04841062,89.63942686,91.8302646,91.39251276,101.8244846
2007,11,81.21820032,73.14853124,72.80130293,77.22814499,69.41792021,71.79209529,77.91935242,98.81176914,94.18188328,94.41624365,88.07145601,90.01990333,95.17508688,85.19603739,79.4734014,95.98201334,89.9687011,91.90970104,91.55945144,101.7639571
2007,12,81.04073054,72.80593325,72.46180884,76.6356458,69.26797386,71.61377448,76.81481481,99.07756024,94.45441493,94.46717957,88.25335893,89.61407491,95.4234331,85.1309922,79.38767289,96.01098425,90.22730787,92.07860369,91.50225479,101.9279738
2008,1,80.84307781,72.40720524,72.08803006,75.92876026,69.13548051,71.37861466,75.61759977,99.1558807,94.35048579,94.67910936,88.55826454,89.95898741,95.45515665,85.24909546,79.25188375,96.30964394,91.07088531,91.66057059,91.60799775,101.9279738
2008,2,80.73051481,72.16872372,71.78257394,75.26438676,69.09469303,71.29654433,74.97468538,99.26979966,94.35832733,94.69808542,88.82703014,89.96466431,95.47961792,85.73213046,79.25646552,96.46500934,90.68612699,91.5650902,91.71822272,101.8168605
2008,3,80.49893086,71.66934189,71.04333028,73.69261477,68.9762151,71.1028632,73.96129767,99.42282629,94.56776755,94.83997387,88.99961671,89.78153629,95.67917904,86.05809129,79.72207232,96.6033966,91.46232057,91.55290102,91.95515067,101.687534
2008,4,80.03655279,70.82242012,69.85951469,71.33027523,68.72839032,70.69257858,72.40474876,99.31620773,94.46654611,95.07957129,89.18195719,90.48825102,95.77522004,86.45116919,80.17567568,96.77646396,90.89725036,91.67173252,92.24125923,101.3015184
2008,5,79.57363801,70.09683667,69.04881731,69.83594333,68.43443978,70.15598814,71.25287201,98.98859875,94.52898551,95.28652139,89.34504487,90.38920894,95.64923659,86.50913587,80.29157667,96.51665041,91.05293441,91.80966289,92.125,101.1004871
2008,6,79.06784335,69.2953447,68.23368891,68.47984458,68.0687129,69.57186544,69.63186165,98.72005851,94.67756585,95.63887995,89.53288847,91.35491103,94.99932787,86.61643836,80.09897018,96.10655738,90.69602273,91.83102021,91.74703775,100.8819294
2008,7,78.76712329,68.88944914,67.88527819,67.73342922,68.05992698,69.36137861,68.1656051,98.20326679,94.85454545,95.80722892,89.82275586,91.37640449,94.19535629,86.622897,79.88841658,95.70560432,90.47017544,91.55306719,91.84206906,100.1963935
2008,8,78.65429234,68.74215416,67.78432817,67.48539406,68.06447551,69.24340028,67.70467102,97.9765131,94.97359315,95.94226143,90.19047619,90.85058758,93.60657912,86.54029729,79.96031746,95.16042781,90.73660714,91.53780592,91.79655455,100.552979
2008,9,78.66557956,68.77109639,67.73679696,67.46530661,68.00151114,69.3131695,67.86375417,97.82881751,95.05293903,95.82933845,90.41381929,90.79480374,93.17460317,86.58951668,80.29511622,94.45843829,91.41163496,91.40073082,91.82842405,101.1192041
2008,10,78.85504487,69.03298633,67.77286136,67.584243,67.97062919,69.70849176,68.39715268,97.89172771,95.25727889,95.91771647,90.83317518,90.48549107,92.58285113,86.67301933,80.77922078,94.21345339,91.84909817,91.20195241,91.92286947,101.432815
2008,11,78.96320613,69.13423755,67.63392857,67.34572314,67.92356034,69.98714653,68.52648396,97.98430253,95.1425943,96.00509311,91.48612695,90.45956139,92.70860753,86.69299918,81.01725704,93.73343932,91.79543279,91.23388582,92.30148048,101.3402062
2008,12,78.50635008,68.48469256,66.88541141,66.47768396,67.26510287,69.28692478,68.40148699,98.02139037,94.13402636,96.28862695,91.78238539,90.16301293,92.67843034,86.48317209,80.96291477,93.38284047,91.59069261,90.47678327,92.58909287,101.3402062
2009,1,78.04030577,67.85343035,66.32705043,65.90163934,66.71968191,68.51338873,68.06126261,98.07383628,93.46724235,96.2962963,91.91148417,89.78040541,92.42843952,86.54055525,80.56680162,93.19845601,91.54718012,89.92733651,92.52803675,101.9945448
2009,2,78.02871881,67.87578288,66.54332015,66.02712941,66.9973545,68.43990448,67.93988729,98.21746881,92.66767715,96.24780457,92.15499141,89.68052021,92.29551451,86.67393378,80.44984961,93.07774228,91.42545057,89.65040241,92.71523179,102.1301977
2009,3,78.35382895,68.40036683,67.12293719,66.41717791,67.75731885,68.96919589,68.17610063,98.29242263,92.59047619,96.20981929,92.07166,89.69817203,92.19203376,86.8935356,79.93709868,93.46587144,91.82836841,89.56071699,92.71085961,101.8697943
2009,4,78.50558659,68.60921949,67.28292745,66.57255095,67.91260858,69.24309171,68.25637144,98.34930777,92.54587156,96.3639276,92.22560976,90.00849137,92.2985469,86.8622101,80.00261917,93.68810247,91.44602851,89.44444444,92.7744887,103.3998647
2009,5,78.67800865,68.87174794,67.52767528,66.83040648,68.14368117,69.57100986,68.34468837,98.46153846,92.45463228,96.4847512,92.23319408,89.81350664,92.27416799,86.84927773,80.09702373,93.80519309,91.3290882,89.64208929,92.77270285,103.3818059
2009,6,78.7473904,68.97001304,67.5915368,66.86673199,68.23514077,69.71147454,68.40312815,98.42978123,92.44597437,96.54618474,92.22621524,89.60709759,92.25993924,86.78294046,80.25486075,93.84534456,91.37488171,89.76078977,92.77770334,103.8526816
2009,7,78.87363018,69.11001557,67.61306533,66.89386563,68.25806452,69.93507354,68.57971746,98.43392574,92.58409786,96.5777635,92.38005644,89.73389356,92.22442244,86.77652186,80.50256545,93.87942333,91.25033756,89.81246832,92.90210258,104.0416098
2009,8,79.06526549,69.41571872,67.89151356,67.13541035,68.55604001,70.25492009,68.80907372,98.31814996,92.98681445,96.67202572,92.38540692,89.78397213,92.1982077,87.05290358,80.41737761,93.9243807,91.32487858,89.76467611,92.7989312,104.392237
2009,9,79.8189052,70.50230651,68.98171033,68.32051898,69.56962025,71.42108023,69.56521739,98.40857983,93.4385698,96.66024406,93.42445512,90.15235457,92.08103131,87.24932249,80.29550209,93.99119399,91.43509196,89.92052479,92.92352629,104.3470878
2009,10,80.15851325,70.98505174,69.47524021,68.84951514,70.03154574,71.97593828,69.8438476,98.45467033,93.82341796,96.61533526,94.0347667,90.36842832,91.82307389,87.47131092,80.2840761,94.12066752,91.30492676,90.10088272,92.8807291,103.7656197
2009,11,80.51771117,71.45777437,70.04557211,69.22432368,70.77602524,72.3646351,70.16843419,98.35676775,94.16099773,96.58215661,94.83695652,90.53424658,91.77992682,87.60930983,80.36410923,94.18264956,91.57251097,90.31811895,93.07994758,103.6962703
2009,12,80.64472252,71.6112532,70.35349181,69.38726663,71.19777862,72.43908829,70.23482388,98.35377121,94.32824571,96.53790672,95.5379633,90.44047457,91.68404588,87.71129595,80.39215686,94.08060453,91.93505808,90.29138407,93.20261438,103.9421158
2010,1,80.82042923,71.79946285,70.67076923,69.48665789,71.6914545,72.55441909,70.29727704,98.31329325,94.43085607,96.63838643,96.77996422,90.70399565,91.74048984,87.89825971,80.41531473,94.06896552,92.07349081,90.45465963,93.2464146,103.6454018
2010,2,81.19924201,72.20802453,71.16376136,69.9390171,72.22291954,72.89891176,70.61984504,98.43363561,94.94740796,96.72314578,99.13488701,91.13187111,91.79433913,87.95678848,80.53865078,93.87653708,92.05108157,90.82349987,93.31090697,103.0421982
2010,3,81.61198866,72.74702799,71.6635973,70.5776821,72.60858649,73.51706037,70.94839435,98.53706112,95.3462188,96.66507101,99.87721452,91.36768276,91.84332989,88.21105795,80.73643411,93.94014041,92.00155059,91.04721246,93.52148813,102.7700831
2010,4,82.02398599,73.34101973,72.09045103,71.00095785,73.03681367,74.2466114,71.47150908,98.5908727,95.59512652,96.6374502,100.4172462,91.60961203,92.02113947,88.44779674,80.87248322,93.72937294,91.87347306,91.16723206,93.78099962,102.745478
2010,5,82.48214526,74.00824317,72.62962963,71.50246602,73.62110312,75.02649709,72.13423831,98.68940471,95.78888265,96.44162033,101.0546335,91.79671869,92.00257566,88.35526316,81.1863314,93.49909036,91.44829349,91.2371134,93.76020088,103.0855316
2010,6,82.78279628,74.51437451,73.03259388,71.849704,74.07548126,75.58697972,72.69628882,98.62435517,95.97679641,96.36968928,101.7095493,91.89405031,92.06022391,88.17133875,81.40703518,93.18018665,91.55073389,91.49955858,93.61728548,102.8742893
2010,7,83.23652573,75.136897,73.47447073,72.12040296,74.63408426,76.31154157,73.47560976,99.02295285,96.2380685,96.51236525,101.8783388,91.93355482,92.02768521,87.98904538,81.79473956,93.07828134,91.66560631,91.61714502,93.82792248,102.7031226
2010,8,83.65332612,75.70436378,73.96471913,72.54328213,75.17902813,76.93140306,74.09438776,99.2921988,96.61365762,96.61606578,102.4704066,92.28317174,91.98517193,88.05407513,82.08628461,92.84043051,91.80098997,91.69940438,93.91378888,102.9115688
2010,9,84.1437061,76.45822386,74.639408,73.18982387,75.89697591,77.77325739,74.76970317,99.26884996,96.97478992,96.49565904,102.3870418,92.30463576,92.15636178,88.22920709,82.44981987,92.78254816,92.42826444,91.70045616,93.89016851,102.8456542
2010,10,84.77088949,77.45459331,75.63151942,74.1203874,76.92505133,78.79364217,75.5700743,99.44444444,97.35617204,96.25903804,102.4542993,92.3656056,92.40684022,88.00410994,82.91741703,92.73125216,92.32028201,91.65085389,94.02108795,102.7756361
2010,11,85.51113496,78.49519041,76.52239557,74.76061871,78.04188616,79.98368235,76.54685494,99.79381443,97.88849787,96.10694184,102.879143,92.53711733,92.6067559,88.04527534,83.5279025,93.17480279,92.43519442,91.71798416,94.43209732,102.85627
2010,12,85.86303564,78.99381009,77.07206641,75.12896094,78.74743326,80.51365675,76.78571429,100.0724008,98.22910902,95.90951348,103.3421139,92.62413206,92.65005086,88.25012607,83.94571758,93.09642372,92.40600571,91.99649299,94.27555352,102.7996368
2011,1,86.24717908,79.62646324,77.79731257,75.77952369,79.5390525,81.19913185,76.86375321,100.2277256,98.43950799,95.74239164,103.362027,92.91758886,92.98112251,88.13304989,84.31673052,93.03030303,92.44817374,91.93628671,93.92234102,102.6197605
2011,2,87.14003945,81.05414973,79.14840326,77.34346281,80.69414317,82.90113452,77.35509575,99.94441356,99.00217707,95.58136028,103.7741833,93.34020353,93.29981144,88.11016845,84.66132927,93.0696342,92.852772,92.21036964,93.8609954,102.7761283
2011,3,88.1175247,82.71895425,80.47773887,79.03561376,81.73015671,85.10352245,78.09450437,99.74296537,99.30220075,96.03712434,103.4172103,93.78316907,93.88847399,88.14859197,84.96164969,93.19764911,92.70858525,92.61481935,93.20214669,102.9760142
2011,4,88.69810354,83.77072725,81.21795673,79.89968192,82.36493374,86.5325285,78.66769349,98.78662708,99.59563994,96.27523457,103.6516425,94.81260859,94.48587847,88.69883213,85.33927687,92.85714286,93.37550728,93.91041162,91.63800727,103.1710914
2011,5,88.71565495,83.75979112,81.11013877,79.99755471,82.05095541,86.60139485,78.62830722,98.58146965,99.70253718,96.31608549,104.2320714,94.76219889,94.7180936,88.94904084,85.37335466,93.19026878,93.60800471,94.00531786,91.44249513,103.1757755
2011,6,88.8493777,84.20640105,81.56445557,80.25204943,82.71022075,87.12446352,78.78281009,98.30039028,99.68809565,96.19782339,102.9518072,94.60348398,94.10847132,89.14279086,85.44789762,92.87812041,93.54277765,94.00119976,90.94143668,103.145671
2011,7,89.26089703,85.0640858,82.58743889,81.16350276,83.82352941,87.95439302,79.09137842,97.98707753,99.62244723,96.01733947,101.7528355,94.52682339,94.35957697,89.23268729,85.53314817,92.41436407,93.68786127,94.22709924,90.88745001,103.2549993
2011,8,89.96861268,86.37969384,84.06524467,82.66094421,85.28470889,89.3776824,79.50607706,97.87599754,99.69476005,95.931933,101.1577424,94.47164179,93.41028802,89.40927801,86.04873387,91.92628793,93.61946293,94.11555766,90.83725306,103.9982553
2011,9,90.95446039,88.10209424,85.96733668,84.7145488,87.07238949,91.15755627,80.4150454,97.8041975,99.9832636,96.19431095,100.5567452,94.4621561,93.70937534,89.40087146,86.28794142,91.55915592,93.83234893,93.93229472,91.11771811,104.0977714
2011,10,91.53005464,89.0911472,86.97949428,85.77745026,88.02156888,92.11618257,81.43229167,97.89359653,100.1822701,96.24310809,100.1414027,94.46649545,93.56629654,89.39914163,86.618487,91.37999209,94.2815414,93.88985507,91.42725599,104.1590041
2011,11,91.67078596,89.3522161,87.39760555,86.26751906,88.37688248,92.15318693,81.99163617,98.0382832,100.571242,96.71672181,99.21004373,94.14173587,93.47779446,89.401655,87.09862385,91.2195122,93.63246453,93.88431642,91.54929577,103.5958188
2011,12,91.57310302,89.26976622,87.40058073,86.24,88.40299278,91.94153929,82.131169,98.00877089,100.7949384,96.62110858,98.16254417,94.09182984,93.60930332,89.06184266,87.28205128,91.12122386,92.83243243,94.01699717,91.41917207,103.4037881
2012,1,91.73228346,89.54300013,87.51898734,86.25370188,88.62871928,92.35942965,82.3452256,98.07783579,100.7300429,97.34468938,97.28924212,93.86325737,93.57030842,89.20472359,87.13898917,90.79437912,93.08686826,94.28539477,91.65069806,104.8458743
2012,2,91.85631689,89.77707426,87.75380711,86.49617,88.86003635,92.5831202,82.5486586,98.06044741,100.8999053,97.36973948,96.77695379,94.00308099,93.6247534,89.07746772,87.39164697,90.65242274,93.1629393,94.44816054,91.69635517,104.2709289
2012,3,91.98130611,89.97089177,88.03211828,86.71787883,89.19060052,92.72702739,82.7995255,98.41326652,100.846926,97.88399303,96.48470992,94.24672489,94.01921289,88.3576529,87.53072626,90.50052039,92.4767901,94.49358691,91.69331993,104.2672583
2012,4,92.11076923,90.13280212,88.16818357,86.77531724,89.37820429,92.85714286,83.07793923,98.75493835,100.9982842,98.0888558,96.37275986,94.35841906,93.82716049,88.33093229,87.50138997,90.64741412,92.59298506,94.44566652,91.94876487,103.7238169
2012,5,92.27261523,90.30408109,88.24590798,86.8592148,89.4486315,92.99484116,83.70488323,99.12291241,101.1973255,98.43364578,96.14776484,94.44444444,93.94219891,88.30690537,87.57612667,90.72252695,92.84128159,94.49611555,92.03304268,104.6226887
2012,6,92.51978239,90.63590019,88.6074305,87.03796832,89.95860596,93.2487725,84.20490928,99.5407855,101.3202858,98.78616969,95.85507246,94.45512821,93.9549707,88.35169319,87.77200928,90.9487666,93.09255554,94.50010891,92.27293684,104.5613597
2012,7,92.66476356,90.87226573,88.72613131,87.06580776,90.15488215,93.49526554,84.6670247,99.82997328,101.3807012,98.85001223,95.74344023,94.43728522,93.96525136,88.36901121,87.90180537,90.84674731,93.10017908,94.6221403,92.35261402,104.5477261
2012,8,92.98180005,91.37297592,89.28335753,87.3620099,90.94380797,93.94609537,85.30683969,100.048852,101.5313225,98.88630523,95.73529412,94.30693069,94.06134212,88.50738665,87.98861272,90.91949638,93.13859409,94.80030143,92.41507678,104.4921388
2012,9,93.58348968,92.36986301,90.43316503,88.02547771,92.48658318,94.83646486,86.19002311,100.3062975,101.8367032,99.03316608,96.24447717,94.34267241,94.23334363,88.67135719,88.00130776,91.34698587,92.99643531,95.22282783,92.52702199,104.5187867
2012,10,94.25561269,93.43900758,91.7513369,89.05109489,94.05487805,95.79949594,86.98864414,100.5644172,101.9707467,99.14341654,97.39552678,94.3300636,94.43585781,88.77457472,88.30548926,91.8718023,93.11681509,95.61981714,92.6633728,104.5187867
2012,11,94.83343809,94.27819341,92.83794679,89.92657478,95.30967293,96.49542576,87.76998212,100.8356888,102.2409823,99.20576735,98.01820317,94.52084229,94.6093589,88.93067697,88.64397623,92.28377065,93.61724501,95.85448393,92.89046464,104.5596502
2012,12,95.33593848,94.96864111,93.64349473,90.54526616,96.28487312,97.12668082,88.34117973,101.2082357,102.4535203,99.24445528,98.4303946,95.05441224,94.63218628,89.01968744,89.08545084,92.93147457,93.92247735,95.91922592,93.59670474,104.9849322
2013,1,95.91501201,95.80527497,94.5971693,91.21779859,97.4851653,97.93447293,89.07035176,101.5586343,102.6029056,99.51267057,98.79765396,95.30744337,94.81068813,89.27483242,89.152,93.22385993,93.95152792,96.11285266,94.31551254,105.7031348
