customer_id,age,gender,week,transaction,sales,cum_sales
9,30,M,1,1,29,0
9,30,M,2,0,0,29
9,30,M,3,0,0,29
9,30,M,4,0,0,29
9,30,M,5,0,0,29
9,30,M,6,0,0,29
9,30,M,7,0,0,29
9,30,M,8,0,0,29
9,30,M,9,1,23,29
9,30,M,10,0,0,52
10,63,M,1,1,30,0
10,63,M,2,0,0,30
10,63,M,3,0,0,30
10,63,M,4,0,0,30
10,63,M,5,1,16,30
10,63,M,6,0,0,46
10,63,M,7,1,26,46
10,63,M,8,1,11,72
10,63,M,9,1,27,83
10,63,M,10,1,26,110
11,52,M,1,1,14,0
11,52,M,2,0,0,14
11,52,M,3,0,0,14
11,52,M,4,0,0,14
11,52,M,5,0,0,14
11,52,M,6,0,0,14
11,52,M,7,0,0,14
11,52,M,8,0,0,14
11,52,M,9,0,0,14
11,52,M,10,0,0,14
12,23,M,1,1,18,0
12,23,M,2,0,0,18
12,23,M,3,0,0,18
12,23,M,4,0,0,18
12,23,M,5,0,0,18
12,23,M,6,0,0,18
12,23,M,7,0,0,18
12,23,M,8,0,0,18
12,23,M,9,1,11,18
12,23,M,10,1,15,29
13,35,F,1,1,26,0
13,35,F,2,0,0,26
13,35,F,3,0,0,26
13,35,F,4,1,23,26
13,35,F,5,0,0,49
13,35,F,6,0,0,49
13,35,F,7,0,0,49
13,35,F,8,0,0,49
13,35,F,9,0,0,49
13,35,F,10,0,0,49
14,68,F,1,1,17,0
14,68,F,2,0,0,17
14,68,F,3,0,0,17
14,68,F,4,1,25,17
14,68,F,5,0,0,42
14,68,F,6,0,0,42
14,68,F,7,0,0,42
14,68,F,8,1,19,42
14,68,F,9,1,17,61
14,68,F,10,1,19,78
15,22,M,1,1,28,0
15,22,M,2,0,0,28
15,22,M,3,0,0,28
15,22,M,4,0,0,28
15,22,M,5,1,10,28
15,22,M,6,0,0,38
15,22,M,7,0,0,38
15,22,M,8,1,11,38
15,22,M,9,0,0,49
15,22,M,10,1,14,49
16,64,F,1,1,12,0
16,64,F,2,0,0,12
16,64,F,3,0,0,12
16,64,F,4,0,0,12
16,64,F,5,0,0,12
16,64,F,6,1,29,12
16,64,F,7,0,0,41
16,64,F,8,1,22,41
16,64,F,9,0,0,63
16,64,F,10,1,24,63
17,42,M,1,1,21,0
17,42,M,2,0,0,21
17,42,M,3,0,0,21
17,42,M,4,0,0,21
17,42,M,5,1,24,21
17,42,M,6,0,0,45
17,42,M,7,1,18,45
17,42,M,8,0,0,63
17,42,M,9,1,20,63
17,42,M,10,1,19,83
18,19,F,1,1,15,0
18,19,F,2,0,0,15
18,19,F,3,1,28,15
18,19,F,4,0,0,43
18,19,F,5,0,0,43
18,19,F,6,0,0,43
18,19,F,7,0,0,43
18,19,F,8,0,0,43
18,19,F,9,1,30,43
18,19,F,10,1,27,73
19,27,M,1,1,21,0
19,27,M,2,0,0,21
19,27,M,3,0,0,21
19,27,M,4,0,0,21
19,27,M,5,0,0,21
19,27,M,6,1,28,21
19,27,M,7,0,0,49
19,27,M,8,1,19,49
19,27,M,9,1,13,68
19,27,M,10,0,0,81
20,47,F,1,1,11,0
20,47,F,2,0,0,11
20,47,F,3,0,0,11
20,47,F,4,0,0,11
20,47,F,5,0,0,11
20,47,F,6,1,21,11
20,47,F,7,0,0,32
20,47,F,8,0,0,32
20,47,F,9,0,0,32
20,47,F,10,1,15,32
21,67,F,1,1,20,0
21,67,F,2,0,0,20
21,67,F,3,0,0,20
21,67,F,4,1,30,20
21,67,F,5,0,0,50
21,67,F,6,0,0,50
21,67,F,7,1,14,50
21,67,F,8,1,28,64
21,67,F,9,0,0,92
21,67,F,10,1,17,92
22,62,M,1,1,11,0
22,62,M,2,0,0,11
22,62,M,3,0,0,11
22,62,M,4,1,16,11
22,62,M,5,0,0,27
22,62,M,6,1,20,27
22,62,M,7,0,0,47
22,62,M,8,0,0,47
22,62,M,9,1,14,47
22,62,M,10,1,22,61
23,22,F,1,1,25,0
23,22,F,2,0,0,25
23,22,F,3,0,0,25
23,22,F,4,0,0,25
23,22,F,5,1,10,25
23,22,F,6,0,0,35
23,22,F,7,0,0,35
23,22,F,8,0,0,35
23,22,F,9,1,18,35
23,22,F,10,1,28,53
24,50,M,1,1,10,0
24,50,M,2,0,0,10
24,50,M,3,0,0,10
24,50,M,4,0,0,10
24,50,M,5,0,0,10
24,50,M,6,0,0,10
24,50,M,7,0,0,10
24,50,M,8,0,0,10
24,50,M,9,0,0,10
24,50,M,10,1,14,10
25,18,M,1,1,15,0
25,18,M,2,0,0,15
25,18,M,3,0,0,15
25,18,M,4,0,0,15
25,18,M,5,0,0,15
25,18,M,6,0,0,15
25,18,M,7,0,0,15
25,18,M,8,0,0,15
25,18,M,9,0,0,15
25,18,M,10,0,0,15
26,35,M,1,1,25,0
26,35,M,2,0,0,25
26,35,M,3,0,0,25
26,35,M,4,1,16,25
26,35,M,5,0,0,41
26,35,M,6,1,29,41
26,35,M,7,1,29,70
26,35,M,8,1,15,99
26,35,M,9,1,15,114
26,35,M,10,1,21,129
27,49,M,1,1,16,0
27,49,M,2,0,0,16
27,49,M,3,1,20,16
27,49,M,4,0,0,36
27,49,M,5,1,10,36
27,49,M,6,1,12,46
27,49,M,7,0,0,58
27,49,M,8,0,0,58
27,49,M,9,1,24,58
27,49,M,10,1,18,82
28,64,F,1,1,12,0
28,64,F,2,0,0,12
28,64,F,3,0,0,12
28,64,F,4,1,27,12
28,64,F,5,0,0,39
28,64,F,6,1,23,39
28,64,F,7,0,0,62
28,64,F,8,1,19,62
28,64,F,9,1,11,81
28,64,F,10,1,22,92
29,66,F,1,1,25,0
29,66,F,2,0,0,25
29,66,F,3,0,0,25
29,66,F,4,0,0,25
29,66,F,5,1,12,25
29,66,F,6,1,17,37
29,66,F,7,1,21,54
29,66,F,8,1,19,75
29,66,F,9,1,20,94
29,66,F,10,1,13,114
30,28,F,1,1,17,0
30,28,F,2,0,0,17
30,28,F,3,0,0,17
30,28,F,4,1,10,17
30,28,F,5,0,0,27
30,28,F,6,1,16,27
30,28,F,7,0,0,43
30,28,F,8,1,30,43
30,28,F,9,1,22,73
30,28,F,10,0,0,95
31,38,M,1,1,29,0
31,38,M,2,0,0,29
31,38,M,3,0,0,29
31,38,M,4,0,0,29
31,38,M,5,0,0,29
31,38,M,6,0,0,29
31,38,M,7,1,25,29
31,38,M,8,1,23,54
31,38,M,9,1,13,77
31,38,M,10,1,25,90
32,43,F,1,1,16,0
32,43,F,2,0,0,16
32,43,F,3,0,0,16
32,43,F,4,0,0,16
32,43,F,5,0,0,16
32,43,F,6,0,0,16
32,43,F,7,0,0,16
32,43,F,8,0,0,16
32,43,F,9,0,0,16
32,43,F,10,0,0,16
33,42,M,1,1,27,0
33,42,M,2,0,0,27
33,42,M,3,1,15,27
33,42,M,4,0,0,42
33,42,M,5,1,21,42
33,42,M,6,1,20,63
33,42,M,7,1,13,83
33,42,M,8,0,0,96
33,42,M,9,1,26,96
33,42,M,10,1,22,122
34,39,F,1,1,29,0
34,39,F,2,0,0,29
34,39,F,3,1,29,29
34,39,F,4,0,0,58
34,39,F,5,1,24,58
34,39,F,6,0,0,82
34,39,F,7,1,16,82
34,39,F,8,1,13,98
34,39,F,9,1,12,111
34,39,F,10,1,28,123
35,44,F,1,1,20,0
35,44,F,2,0,0,20
35,44,F,3,0,0,20
35,44,F,4,0,0,20
35,44,F,5,0,0,20
35,44,F,6,1,10,20
35,44,F,7,0,0,30
35,44,F,8,0,0,30
35,44,F,9,0,0,30
35,44,F,10,1,24,30
36,66,F,1,1,21,0
36,66,F,2,0,0,21
36,66,F,3,0,0,21
36,66,F,4,0,0,21
36,66,F,5,0,0,21
36,66,F,6,0,0,21
36,66,F,7,0,0,21
36,66,F,8,0,0,21
36,66,F,9,1,22,21
36,66,F,10,1,11,43
37,30,M,1,1,17,0
37,30,M,2,0,0,17
37,30,M,3,0,0,17
37,30,M,4,0,0,17
37,30,M,5,0,0,17
37,30,M,6,0,0,17
37,30,M,7,0,0,17
37,30,M,8,0,0,17
37,30,M,9,0,0,17
37,30,M,10,1,30,17
38,50,F,1,1,28,0
38,50,F,2,0,0,28
38,50,F,3,0,0,28
38,50,F,4,0,0,28
38,50,F,5,0,0,28
38,50,F,6,0,0,28
38,50,F,7,0,0,28
38,50,F,8,1,23,28
38,50,F,9,0,0,51
38,50,F,10,0,0,51
39,51,F,1,1,10,0
39,51,F,2,0,0,10
39,51,F,3,0,0,10
39,51,F,4,0,0,10
39,51,F,5,1,18,10
39,51,F,6,0,0,28
39,51,F,7,1,12,28
39,51,F,8,1,25,40
39,51,F,9,1,18,65
39,51,F,10,1,21,83
40,58,M,1,1,24,0
40,58,M,2,0,0,24
40,58,M,3,0,0,24
40,58,M,4,0,0,24
40,58,M,5,0,0,24
40,58,M,6,0,0,24
40,58,M,7,0,0,24
40,58,M,8,0,0,24
40,58,M,9,0,0,24
40,58,M,10,0,0,24
41,52,F,1,1,14,0
41,52,F,2,0,0,14
41,52,F,3,0,0,14
41,52,F,4,0,0,14
41,52,F,5,0,0,14
41,52,F,6,0,0,14
41,52,F,7,1,19,14
41,52,F,8,0,0,33
41,52,F,9,0,0,33
41,52,F,10,0,0,33
42,18,M,1,1,24,0
42,18,M,2,0,0,24
42,18,M,3,0,0,24
42,18,M,4,1,27,24
42,18,M,5,0,0,51
42,18,M,6,0,0,51
42,18,M,7,1,22,51
42,18,M,8,0,0,73
42,18,M,9,1,23,73
42,18,M,10,0,0,96
43,38,F,1,1,23,0
43,38,F,2,0,0,23
43,38,F,3,0,0,23
43,38,F,4,1,12,23
43,38,F,5,0,0,35
43,38,F,6,0,0,35
43,38,F,7,0,0,35
43,38,F,8,0,0,35
43,38,F,9,1,12,35
43,38,F,10,0,0,47
44,65,M,1,1,29,0
44,65,M,2,0,0,29
44,65,M,3,1,11,29
44,65,M,4,1,14,40
44,65,M,5,0,0,54
44,65,M,6,1,13,54
44,65,M,7,0,0,67
44,65,M,8,1,11,67
44,65,M,9,0,0,78
44,65,M,10,0,0,78
45,23,M,1,1,22,0
45,23,M,2,0,0,22
45,23,M,3,0,0,22
45,23,M,4,0,0,22
45,23,M,5,1,17,22
45,23,M,6,0,0,39
45,23,M,7,1,21,39
45,23,M,8,1,26,60
45,23,M,9,1,11,86
45,23,M,10,1,16,97
46,45,F,1,1,14,0
46,45,F,2,0,0,14
46,45,F,3,0,0,14
46,45,F,4,0,0,14
46,45,F,5,0,0,14
46,45,F,6,0,0,14
46,45,F,7,0,0,14
46,45,F,8,0,0,14
46,45,F,9,0,0,14
46,45,F,10,0,0,14
47,34,M,1,1,30,0
47,34,M,2,0,0,30
47,34,M,3,0,0,30
47,34,M,4,0,0,30
47,34,M,5,0,0,30
47,34,M,6,0,0,30
47,34,M,7,0,0,30
47,34,M,8,1,23,30
47,34,M,9,0,0,53
47,34,M,10,1,27,53
48,22,M,1,1,29,0
48,22,M,2,0,0,29
48,22,M,3,0,0,29
48,22,M,4,0,0,29
48,22,M,5,0,0,29
48,22,M,6,0,0,29
48,22,M,7,1,24,29
48,22,M,8,1,18,53
48,22,M,9,0,0,71
48,22,M,10,1,22,71
49,48,M,1,1,24,0
49,48,M,2,0,0,24
49,48,M,3,0,0,24
49,48,M,4,0,0,24
49,48,M,5,0,0,24
49,48,M,6,0,0,24
49,48,M,7,0,0,24
49,48,M,8,1,10,24
49,48,M,9,0,0,34
49,48,M,10,0,0,34
50,22,M,1,1,29,0
50,22,M,2,0,0,29
50,22,M,3,0,0,29
50,22,M,4,0,0,29
50,22,M,5,0,0,29
50,22,M,6,0,0,29
50,22,M,7,0,0,29
50,22,M,8,1,27,29
50,22,M,9,1,20,56
50,22,M,10,0,0,76
51,55,M,1,1,27,0
51,55,M,2,0,0,27
51,55,M,3,1,12,27
51,55,M,4,1,21,39
51,55,M,5,0,0,60
51,55,M,6,1,21,60
51,55,M,7,1,27,81
51,55,M,8,0,0,108
51,55,M,9,1,20,108
51,55,M,10,1,10,128
52,20,M,1,1,16,0
52,20,M,2,0,0,16
52,20,M,3,1,18,16
52,20,M,4,0,0,34
52,20,M,5,0,0,34
52,20,M,6,0,0,34
52,20,M,7,1,28,34
52,20,M,8,0,0,62
52,20,M,9,0,0,62
52,20,M,10,1,13,62
53,40,F,1,1,13,0
53,40,F,2,0,0,13
53,40,F,3,0,0,13
53,40,F,4,0,0,13
53,40,F,5,0,0,13
53,40,F,6,1,13,13
53,40,F,7,0,0,26
53,40,F,8,0,0,26
53,40,F,9,1,21,26
53,40,F,10,0,0,47
54,54,M,1,1,23,0
54,54,M,2,0,0,23
54,54,M,3,0,0,23
54,54,M,4,0,0,23
54,54,M,5,0,0,23
54,54,M,6,0,0,23
54,54,M,7,0,0,23
54,54,M,8,1,28,23
54,54,M,9,0,0,51
54,54,M,10,0,0,51
55,54,M,1,1,20,0
55,54,M,2,0,0,20
55,54,M,3,0,0,20
55,54,M,4,0,0,20
55,54,M,5,0,0,20
55,54,M,6,0,0,20
55,54,M,7,0,0,20
55,54,M,8,1,28,20
55,54,M,9,0,0,48
55,54,M,10,0,0,48
56,27,F,1,1,25,0
56,27,F,2,0,0,25
56,27,F,3,0,0,25
56,27,F,4,0,0,25
56,27,F,5,1,13,25
56,27,F,6,0,0,38
56,27,F,7,1,18,38
56,27,F,8,0,0,56
56,27,F,9,1,18,56
56,27,F,10,0,0,74
57,27,F,1,1,30,0
57,27,F,2,0,0,30
57,27,F,3,0,0,30
57,27,F,4,0,0,30
57,27,F,5,0,0,30
57,27,F,6,0,0,30
57,27,F,7,0,0,30
57,27,F,8,1,23,30
57,27,F,9,1,20,53
57,27,F,10,0,0,73
58,36,F,1,1,23,0
58,36,F,2,0,0,23
58,36,F,3,0,0,23
58,36,F,4,0,0,23
58,36,F,5,0,0,23
58,36,F,6,0,0,23
58,36,F,7,0,0,23
58,36,F,8,0,0,23
58,36,F,9,0,0,23
58,36,F,10,0,0,23
59,34,F,1,1,12,0
59,34,F,2,0,0,12
59,34,F,3,0,0,12
59,34,F,4,1,12,12
59,34,F,5,0,0,24
59,34,F,6,0,0,24
59,34,F,7,0,0,24
59,34,F,8,0,0,24
59,34,F,9,1,11,24
59,34,F,10,0,0,35
60,38,F,1,1,25,0
60,38,F,2,0,0,25
60,38,F,3,0,0,25
60,38,F,4,1,25,25
60,38,F,5,0,0,50
60,38,F,6,0,0,50
60,38,F,7,0,0,50
60,38,F,8,0,0,50
60,38,F,9,1,12,50
60,38,F,10,0,0,62
61,31,F,1,1,14,0
61,31,F,2,0,0,14
61,31,F,3,1,12,14
61,31,F,4,0,0,26
61,31,F,5,0,0,26
61,31,F,6,0,0,26
61,31,F,7,0,0,26
61,31,F,8,1,26,26
61,31,F,9,0,0,52
61,31,F,10,1,25,52
62,26,F,1,1,10,0
62,26,F,2,0,0,10
62,26,F,3,1,25,10
62,26,F,4,0,0,35
62,26,F,5,1,27,35
62,26,F,6,0,0,62
62,26,F,7,1,20,62
62,26,F,8,0,0,82
62,26,F,9,1,28,82
62,26,F,10,1,24,110
63,63,M,1,1,20,0
63,63,M,2,0,0,20
63,63,M,3,0,0,20
63,63,M,4,0,0,20
63,63,M,5,0,0,20
63,63,M,6,1,18,20
63,63,M,7,0,0,38
63,63,M,8,0,0,38
63,63,M,9,0,0,38
63,63,M,10,1,13,38
64,18,M,1,1,20,0
64,18,M,2,0,0,20
64,18,M,3,0,0,20
64,18,M,4,0,0,20
64,18,M,5,1,29,20
64,18,M,6,0,0,49
64,18,M,7,0,0,49
64,18,M,8,1,16,49
64,18,M,9,1,16,65
64,18,M,10,1,23,81
65,68,F,1,1,26,0
65,68,F,2,0,0,26
65,68,F,3,1,12,26
65,68,F,4,0,0,38
65,68,F,5,1,26,38
65,68,F,6,0,0,64
65,68,F,7,0,0,64
65,68,F,8,1,11,64
65,68,F,9,0,0,75
65,68,F,10,1,18,75
66,62,M,1,1,21,0
66,62,M,2,0,0,21
66,62,M,3,0,0,21
66,62,M,4,1,20,21
66,62,M,5,1,20,41
66,62,M,6,0,0,61
66,62,M,7,1,17,61
66,62,M,8,0,0,78
66,62,M,9,1,15,78
66,62,M,10,1,10,93
67,30,M,1,1,20,0
67,30,M,2,0,0,20
67,30,M,3,1,18,20
67,30,M,4,0,0,38
67,30,M,5,1,17,38
67,30,M,6,0,0,55
67,30,M,7,1,21,55
67,30,M,8,1,20,76
67,30,M,9,0,0,96
67,30,M,10,1,11,96
68,21,M,1,1,23,0
68,21,M,2,0,0,23
68,21,M,3,0,0,23
68,21,M,4,1,15,23
68,21,M,5,0,0,38
68,21,M,6,0,0,38
68,21,M,7,1,30,38
68,21,M,8,0,0,68
68,21,M,9,0,0,68
68,21,M,10,1,28,68
69,18,F,1,1,26,0
69,18,F,2,0,0,26
69,18,F,3,0,0,26
69,18,F,4,0,0,26
69,18,F,5,1,25,26
69,18,F,6,0,0,51
69,18,F,7,1,16,51
69,18,F,8,1,26,67
69,18,F,9,1,12,93
69,18,F,10,1,29,105
70,66,F,1,1,11,0
70,66,F,2,0,0,11
70,66,F,3,0,0,11
70,66,F,4,0,0,11
70,66,F,5,0,0,11
70,66,F,6,0,0,11
70,66,F,7,0,0,11
70,66,F,8,0,0,11
70,66,F,9,0,0,11
70,66,F,10,0,0,11
71,57,M,1,1,29,0
71,57,M,2,0,0,29
71,57,M,3,1,20,29
71,57,M,4,1,24,49
71,57,M,5,0,0,73
71,57,M,6,1,13,73
71,57,M,7,1,25,86
71,57,M,8,1,15,111
71,57,M,9,1,25,126
71,57,M,10,1,10,151
72,49,F,1,1,23,0
72,49,F,2,0,0,23
72,49,F,3,0,0,23
72,49,F,4,0,0,23
72,49,F,5,1,27,23
72,49,F,6,1,28,50
72,49,F,7,0,0,78
72,49,F,8,1,21,78
72,49,F,9,0,0,99
72,49,F,10,1,25,99
73,51,M,1,1,17,0
73,51,M,2,0,0,17
73,51,M,3,0,0,17
73,51,M,4,0,0,17
73,51,M,5,0,0,17
73,51,M,6,0,0,17
73,51,M,7,0,0,17
73,51,M,8,1,13,17
73,51,M,9,1,28,30
73,51,M,10,0,0,58
74,45,M,1,1,18,0
74,45,M,2,0,0,18
74,45,M,3,0,0,18
74,45,M,4,0,0,18
74,45,M,5,0,0,18
74,45,M,6,0,0,18
74,45,M,7,0,0,18
74,45,M,8,0,0,18
74,45,M,9,0,0,18
74,45,M,10,0,0,18
75,48,M,1,1,24,0
75,48,M,2,0,0,24
75,48,M,3,0,0,24
75,48,M,4,1,24,24
75,48,M,5,0,0,48
75,48,M,6,1,28,48
75,48,M,7,0,0,76
75,48,M,8,1,24,76
75,48,M,9,1,18,100
75,48,M,10,1,25,118
76,25,M,1,1,30,0
76,25,M,2,0,0,30
76,25,M,3,0,0,30
76,25,M,4,1,11,30
76,25,M,5,1,30,41
76,25,M,6,0,0,71
76,25,M,7,1,25,71
76,25,M,8,1,14,96
76,25,M,9,1,25,110
76,25,M,10,1,10,135
77,56,F,1,1,20,0
77,56,F,2,0,0,20
77,56,F,3,1,16,20
77,56,F,4,0,0,36
77,56,F,5,1,12,36
77,56,F,6,1,24,48
77,56,F,7,1,30,72
77,56,F,8,1,11,102
77,56,F,9,1,29,113
77,56,F,10,1,21,142
78,43,F,1,1,18,0
78,43,F,2,0,0,18
78,43,F,3,0,0,18
78,43,F,4,1,15,18
78,43,F,5,0,0,33
78,43,F,6,0,0,33
78,43,F,7,0,0,33
78,43,F,8,1,28,33
78,43,F,9,1,27,61
78,43,F,10,1,29,88
79,51,F,1,1,22,0
79,51,F,2,0,0,22
79,51,F,3,0,0,22
79,51,F,4,0,0,22
79,51,F,5,0,0,22
79,51,F,6,1,20,22
79,51,F,7,1,23,42
79,51,F,8,1,14,65
79,51,F,9,1,17,79
79,51,F,10,1,12,96
80,20,M,1,1,14,0
80,20,M,2,0,0,14
80,20,M,3,0,0,14
80,20,M,4,1,18,14
80,20,M,5,0,0,32
80,20,M,6,0,0,32
80,20,M,7,1,16,32
80,20,M,8,0,0,48
80,20,M,9,0,0,48
80,20,M,10,0,0,48
81,67,F,1,1,25,0
81,67,F,2,0,0,25
81,67,F,3,0,0,25
81,67,F,4,0,0,25
81,67,F,5,1,22,25
81,67,F,6,0,0,47
81,67,F,7,0,0,47
81,67,F,8,0,0,47
81,67,F,9,0,0,47
81,67,F,10,1,27,47
82,29,M,1,1,11,0
82,29,M,2,0,0,11
82,29,M,3,0,0,11
82,29,M,4,0,0,11
82,29,M,5,0,0,11
82,29,M,6,0,0,11
82,29,M,7,0,0,11
82,29,M,8,0,0,11
82,29,M,9,0,0,11
82,29,M,10,0,0,11
83,18,F,1,1,21,0
83,18,F,2,0,0,21
83,18,F,3,0,0,21
83,18,F,4,0,0,21
83,18,F,5,0,0,21
83,18,F,6,0,0,21
83,18,F,7,0,0,21
83,18,F,8,0,0,21
83,18,F,9,0,0,21
83,18,F,10,1,21,21
84,61,M,1,1,18,0
84,61,M,2,0,0,18
84,61,M,3,0,0,18
84,61,M,4,0,0,18
84,61,M,5,1,24,18
84,61,M,6,0,0,42
84,61,M,7,0,0,42
84,61,M,8,0,0,42
84,61,M,9,0,0,42
84,61,M,10,1,12,42
85,22,M,1,1,22,0
85,22,M,2,0,0,22
85,22,M,3,1,19,22
85,22,M,4,0,0,41
85,22,M,5,0,0,41
85,22,M,6,0,0,41
85,22,M,7,1,10,41
85,22,M,8,1,13,51
85,22,M,9,0,0,64
85,22,M,10,1,23,64
86,47,M,1,1,11,0
86,47,M,2,0,0,11
86,47,M,3,0,0,11
86,47,M,4,0,0,11
86,47,M,5,0,0,11
86,47,M,6,0,0,11
86,47,M,7,0,0,11
86,47,M,8,0,0,11
86,47,M,9,0,0,11
86,47,M,10,0,0,11
87,47,F,1,1,19,0
87,47,F,2,0,0,19
87,47,F,3,0,0,19
87,47,F,4,0,0,19
87,47,F,5,1,26,19
87,47,F,6,0,0,45
87,47,F,7,0,0,45
87,47,F,8,1,12,45
87,47,F,9,1,27,57
87,47,F,10,1,16,84
88,34,F,1,1,23,0
88,34,F,2,0,0,23
88,34,F,3,1,30,23
88,34,F,4,1,27,53
88,34,F,5,0,0,80
88,34,F,6,1,18,80
88,34,F,7,1,22,98
88,34,F,8,1,18,120
88,34,F,9,1,20,138
88,34,F,10,1,15,158
89,65,F,1,1,25,0
89,65,F,2,0,0,25
89,65,F,3,0,0,25
89,65,F,4,0,0,25
89,65,F,5,1,19,25
89,65,F,6,0,0,44
89,65,F,7,1,14,44
89,65,F,8,0,0,58
89,65,F,9,0,0,58
89,65,F,10,1,13,58
90,64,F,1,1,19,0
90,64,F,2,0,0,19
90,64,F,3,1,12,19
90,64,F,4,0,0,31
90,64,F,5,0,0,31
90,64,F,6,0,0,31
90,64,F,7,1,30,31
90,64,F,8,0,0,61
90,64,F,9,1,23,61
90,64,F,10,1,15,84
91,40,M,1,1,25,0
91,40,M,2,0,0,25
91,40,M,3,0,0,25
91,40,M,4,1,16,25
91,40,M,5,0,0,41
91,40,M,6,0,0,41
91,40,M,7,1,19,41
91,40,M,8,0,0,60
91,40,M,9,1,21,60
91,40,M,10,1,13,81
92,32,F,1,1,30,0
92,32,F,2,0,0,30
92,32,F,3,0,0,30
92,32,F,4,0,0,30
92,32,F,5,0,0,30
92,32,F,6,0,0,30
92,32,F,7,0,0,30
92,32,F,8,0,0,30
92,32,F,9,1,26,30
92,32,F,10,0,0,56
93,54,F,1,1,25,0
93,54,F,2,0,0,25
93,54,F,3,0,0,25
93,54,F,4,0,0,25
93,54,F,5,0,0,25
93,54,F,6,0,0,25
93,54,F,7,0,0,25
93,54,F,8,1,28,25
93,54,F,9,0,0,53
93,54,F,10,0,0,53
94,38,M,1,1,30,0
94,38,M,2,0,0,30
94,38,M,3,1,11,30
94,38,M,4,1,22,41
94,38,M,5,1,25,63
94,38,M,6,0,0,88
94,38,M,7,1,23,88
94,38,M,8,1,19,111
94,38,M,9,1,11,130
94,38,M,10,1,23,141
95,31,M,1,1,25,0
95,31,M,2,0,0,25
95,31,M,3,1,16,25
95,31,M,4,0,0,41
95,31,M,5,0,0,41
95,31,M,6,1,16,41
95,31,M,7,0,0,57
95,31,M,8,0,0,57
95,31,M,9,1,10,57
95,31,M,10,1,17,67
96,19,M,1,1,13,0
96,19,M,2,0,0,13
96,19,M,3,0,0,13
96,19,M,4,0,0,13
96,19,M,5,0,0,13
96,19,M,6,0,0,13
96,19,M,7,1,12,13
96,19,M,8,0,0,25
96,19,M,9,1,29,25
96,19,M,10,1,13,54
97,28,F,1,1,28,0
97,28,F,2,0,0,28
97,28,F,3,1,30,28
97,28,F,4,1,23,58
97,28,F,5,0,0,81
97,28,F,6,1,25,81
97,28,F,7,1,28,106
97,28,F,8,1,30,134
97,28,F,9,1,10,164
97,28,F,10,1,11,174
98,68,M,1,1,28,0
98,68,M,2,0,0,28
98,68,M,3,0,0,28
98,68,M,4,0,0,28
98,68,M,5,0,0,28
98,68,M,6,0,0,28
98,68,M,7,0,0,28
98,68,M,8,0,0,28
98,68,M,9,0,0,28
98,68,M,10,0,0,28
99,56,M,1,1,16,0
99,56,M,2,0,0,16
99,56,M,3,0,0,16
99,56,M,4,1,14,16
99,56,M,5,0,0,30
99,56,M,6,0,0,30
99,56,M,7,0,0,30
99,56,M,8,0,0,30
99,56,M,9,0,0,30
99,56,M,10,0,0,30
100,55,M,1,1,16,0
100,55,M,2,0,0,16
100,55,M,3,0,0,16
100,55,M,4,0,0,16
100,55,M,5,0,0,16
100,55,M,6,0,0,16
