brand,city,gu,dong,address,lon,lat,sales,comp_100
1,서울특별시,강남구,대치2동,서울특별시 강남구 테헤란로104길 8,127.0647899,37.50858536,4402.8 ,3
1,서울특별시,강남구,일원2동,서울특별시 강남구 개포로109길 34,127.0776351,37.49419735,4077.6 ,3
1,서울특별시,강남구,논현2동,서울특별시 강남구 언주로148길 14,127.036143,37.52061841,4303.2 ,1
1,서울특별시,강남구,역삼1동,서울특별시 강남구 테헤란로25길 17,127.0352202,37.50178786,2860.2 ,4
1,서울특별시,강남구,역삼1동,서울특별시 강남구 테헤란로43길 18,127.0440422,37.50442759,3844.6 ,0
1,서울특별시,강남구,역삼1동,서울특별시 강남구 강남대로66길 14,127.0318328,37.49172239,4036.8 ,1
1,서울특별시,강남구,대치4동,서울특별시 강남구 선릉로86길 6-6,127.0504086,37.50273991,3981.6 ,4
1,서울특별시,강남구,개포4동,서울특별시 강남구 개포로 218,127.0466001,37.4784888,2846.0 ,3
1,서울특별시,강남구,논현2동,서울특별시 강남구 언주로130길 18,127.0370636,37.51500335,5089.1 ,2
1,서울특별시,강남구,역삼2동,서울특별시 강남구 테헤란로 212,127.0395812,37.50126475,3940.1 ,2
1,서울특별시,강남구,역삼1동,서울특별시 강남구 논현로94길 19,127.0377866,37.50274589,4159.8 ,1
1,서울특별시,강남구,삼성1동,서울특별시 강남구 테헤란로87길 37,127.0577002,37.51020498,3774.0 ,3
1,서울특별시,강남구,역삼1동,서울특별시 강남구 테헤란로7길 22,127.0307215,37.50071482,3444.2 ,3
1,서울특별시,강남구,개포2동,서울특별시 강남구 개포로82길 11,127.0674257,37.48854865,4368.0 ,1
1,서울특별시,강남구,신사동,서울특별시 강남구 논현로167길 16,127.0268805,37.5247774,3502.2 ,1
1,서울특별시,강남구,대치2동,서울특별시 강남구 테헤란로88길 10,127.0594504,37.50683997,2861.0 ,3
1,서울특별시,강남구,도곡2동,서울특별시 강남구 논현로 142,127.0430112,37.48240642,4485.3 ,0
1,서울특별시,강남구,역삼1동,서울특별시 강남구 테헤란로 125,127.0316633,37.49959623,2681.4 ,4
1,서울특별시,강남구,대치4동,서울특별시 강남구 선릉로86길 15,127.0508173,37.5035181,2123.2 ,4
1,서울특별시,강남구,역삼1동,서울특별시 강남구 선릉로 519,127.0479938,37.50586515,2890.3 ,4
1,서울특별시,강남구,청담동,서울특별시 강남구 학동로87길 7,127.0519834,37.51952119,4479.0 ,3
1,서울특별시,강남구,역삼1동,서울특별시 강남구 선릉로 577,127.0435765,37.50990224,3656.1 ,4
1,서울특별시,강남구,삼성1동,서울특별시 강남구 영동대로106길 9,127.0618328,37.51349969,4532.4 ,1
1,서울특별시,강남구,논현2동,서울특별시 강남구 언주로 711,127.0334059,37.51707293,4858.2 ,2
1,서울특별시,강남구,역삼2동,서울특별시 강남구 언주로81길 8,127.0428615,37.50034526,4446.0 ,2
1,서울특별시,강남구,대치1동,서울특별시 강남구 남부순환로 2937,127.0616008,37.49408008,4099.9 ,0
1,서울특별시,강남구,청담동,서울특별시 강남구 학동로 508,127.0520222,37.51913405,4022.0 ,0
1,서울특별시,강남구,역삼2동,서울특별시 강남구 논현로72길 13,127.0405329,37.4958301,4595.5 ,4
1,서울특별시,강남구,세곡동,서울특별시 강남구 헌릉로569길 9,127.1007621,37.46678511,4520.2 ,3
1,서울특별시,강남구,논현1동,서울특별시 강남구 도산대로 118,127.0218065,37.51654492,3483.4 ,0
1,서울특별시,강남구,논현2동,서울특별시 강남구 도산대로30길 7,127.0294167,37.51938295,4209.6 ,2
1,서울특별시,강남구,역삼1동,서울특별시 강남구 강남대로 390,127.0285648,37.49783175,2363.8 ,4
1,서울특별시,강남구,역삼1동,서울특별시 강남구 강남대로 432,127.0266094,37.50123065,2865.2 ,4
1,서울특별시,강남구,세곡동,서울특별시 강남구 자곡로 180,127.1033474,37.47370691,4833.4 ,1
1,서울특별시,강남구,역삼1동,서울특별시 강남구 강남대로 396,127.0282892,37.49815386,2249.8 ,4
1,서울특별시,강남구,삼성1동,서울특별시 강남구 봉은사로86길 30,127.0568477,37.51144163,4085.0 ,2
1,서울특별시,강남구,역삼1동,서울특별시 강남구 봉은사로 326,127.0426523,37.50964246,4406.4 ,0
1,서울특별시,강남구,일원1동,서울특별시 강남구 양재대로27길 20,127.0816058,37.49039878,3197.5 ,4
2,서울특별시,강남구,역삼1동,서울특별시 강남구 테헤란로 335,127.0482229,37.50474969,3357.1 ,1
2,서울특별시,강남구,청담동,서울특별시 강남구 압구정로 461,127.0472158,37.52524956,4426.0 ,2
2,서울특별시,강남구,역삼1동,서울특별시 강남구 테헤란로4길 28,127.0300745,37.4965196,3034.4 ,4
2,서울특별시,강남구,청담동,서울특별시 강남구 삼성로 716,127.0500215,37.51990189,3975.2 ,1
2,서울특별시,강남구,역삼1동,서울특별시 강남구 테헤란로 143,127.0348844,37.50064078,1672.8 ,3
2,서울특별시,강남구,대치4동,서울특별시 강남구 선릉로64길 23,127.0541518,37.49829169,3603.1 ,4
2,서울특별시,강남구,대치2동,서울특별시 강남구 영동대로 211,127.0688065,37.49756112,4688.9 ,3
2,서울특별시,강남구,삼성1동,서울특별시 강남구 테헤란로87길 22,127.0594268,37.50962404,2687.8 ,3
2,서울특별시,강남구,역삼2동,서울특별시 강남구 테헤란로 312,127.0450339,37.50293085,2926.4 ,3
2,서울특별시,강남구,대치4동,서울특별시 강남구 테헤란로70길 12,127.0531431,37.50473517,2965.5 ,4
2,서울특별시,강남구,논현2동,서울특별시 강남구 봉은사로 207,127.0346447,37.50783825,4759.4 ,4
2,서울특별시,강남구,논현1동,서울특별시 강남구 논현로 717,127.0295177,37.51595077,4643.9 ,2
2,서울특별시,강남구,역삼1동,서울특별시 강남구 테헤란로20길 10,127.0341242,37.49907574,4824.6 ,2
2,서울특별시,강남구,압구정동,서울특별시 강남구 압구정로29길 65,127.0269816,37.53179742,4226.2 ,4
2,서울특별시,강남구,삼성1동,서울특별시 강남구 영동대로 607,127.0594668,37.51455313,4236.4 ,3
2,서울특별시,강남구,도곡2동,서울특별시 강남구 논현로 136,127.0432328,37.48187659,3857.8 ,2
2,서울특별시,강남구,신사동,서울특별시 강남구 논현로167길 9,127.0274056,37.52441229,4520.2 ,3
2,서울특별시,강남구,청담동,서울특별시 강남구 도산대로67길 7,127.0444085,37.52448802,4117.6 ,4
2,서울특별시,강남구,신사동,서울특별시 강남구 압구정로12길 6,127.0223259,37.52355039,4408.0 ,1
2,서울특별시,강남구,역삼1동,서울특별시 강남구 테헤란로 327,127.0472097,37.5043811,3211.0 ,4
2,서울특별시,강남구,논현2동,서울특별시 강남구 선릉로 749,127.039458,37.52147439,4035.0 ,2
2,서울특별시,강남구,압구정동,서울특별시 강남구 언주로 819,127.0327819,37.52334815,4348.0 ,0
2,서울특별시,강남구,압구정동,서울특별시 강남구 도산대로49길 13,127.0369742,37.52372481,3700.2 ,4
2,서울특별시,강남구,논현2동,서울특별시 강남구 학동로 211,127.0320341,37.5146739,4330.5 ,4
2,서울특별시,강남구,역삼1동,서울특별시 강남구 강남대로 442,127.0260445,37.50205497,2820.7 ,3
2,서울특별시,강남구,청담동,서울특별시 강남구 선릉로158길 10,127.0408215,37.52542307,4252.8 ,2
2,서울특별시,강남구,대치4동,서울특별시 강남구 선릉로86길 11,127.0505138,37.50336248,2581.8 ,3
2,서울특별시,강남구,역삼1동,서울특별시 강남구 강남대로 358,127.0297769,37.49504844,2860.9 ,4
2,서울특별시,강남구,역삼1동,서울특별시 강남구 강남대로 406,127.0276118,37.49893221,2451.1 ,3
2,서울특별시,강남구,삼성1동,서울특별시 강남구 봉은사로103길 6,127.0617574,37.51500386,4762.0 ,0
2,서울특별시,강남구,수서동,서울특별시 강남구 광평로 280,127.1030943,37.48731104,4706.3 ,3
2,서울특별시,강남구,도곡2동,서울특별시 강남구 논현로38길 42,127.0450402,37.48556754,3781.4 ,1
2,서울특별시,강남구,대치4동,서울특별시 강남구 삼성로85길 11,127.0561648,37.50458815,3544.8 ,4
2,서울특별시,강남구,논현2동,서울특별시 강남구 언주로 609,127.036665,37.50993618,3591.6 ,2
2,서울특별시,강남구,대치1동,서울특별시 강남구 남부순환로 2911,127.057935,37.49241999,4801.2 ,1
2,서울특별시,강남구,역삼1동,서울특별시 강남구 논현로 566,127.0349403,37.50684049,3834.5 ,4
2,서울특별시,강남구,신사동,서울특별시 강남구 논현로175길 6,127.0279007,37.52636264,3648.6 ,3
2,서울특별시,강남구,대치4동,서울특별시 강남구 삼성로85길 39,127.0542693,37.50422158,2721.4 ,4
2,서울특별시,강남구,역삼1동,서울특별시 강남구 테헤란로 111,127.0292638,37.49887371,3748.0 ,4
2,서울특별시,강남구,대치4동,서울특별시 강남구 역삼로77길 7,127.0562645,37.50295804,4166.3 ,1
2,서울특별시,강남구,대치2동,서울특별시 강남구 영동대로 225,127.0676206,37.49925476,4576.5 ,2
2,서울특별시,강남구,삼성2동,서울특별시 강남구 삼성로 551,127.054131,37.51069906,4164.0 ,3
2,서울특별시,강남구,대치2동,서울특별시 강남구 영동대로85길 9,127.0628745,37.50708344,4999.0 ,2
2,서울특별시,강남구,청담동,서울특별시 강남구 학동로 423,127.0466127,37.51841471,4251.2 ,3
2,서울특별시,강남구,역삼1동,서울특별시 강남구 테헤란로4길 28,127.0300745,37.4965196,3031.4 ,4
2,서울특별시,강남구,역삼1동,서울특별시 강남구 테헤란로1길 29,127.02728,37.50010085,2982.7 ,4
2,서울특별시,강남구,역삼1동,서울특별시 강남구 테헤란로1길 29,127.02728,37.50010085,2435.0 ,3
2,서울특별시,강남구,역삼1동,서울특별시 강남구 테헤란로8길 42,127.032149,37.49614015,5001.7 ,2
2,서울특별시,강남구,논현1동,서울특별시 강남구 강남대로112길 20,127.0260336,37.50550591,4402.1 ,4
2,서울특별시,강남구,논현2동,서울특별시 강남구 언주로 609,127.036665,37.50993618,3939.6 ,2
2,서울특별시,강남구,대치2동,서울특별시 강남구 삼성로 352,127.0589896,37.50300681,4002.0 ,3
2,서울특별시,강남구,대치4동,서울특별시 강남구 삼성로85길 11,127.0561648,37.50458815,3697.2 ,3
2,서울특별시,강남구,도곡1동,서울특별시 강남구 도곡로 206,127.0416529,37.492262,3438.8 ,3
2,서울특별시,강남구,삼성1동,서울특별시 강남구 삼성로 518,127.056219,37.50836401,2863.2 ,4
2,서울특별시,강남구,대치4동,서울특별시 강남구 선릉로86길 11,127.0505138,37.50336248,2567.2 ,4
2,서울특별시,강남구,역삼1동,서울특별시 강남구 선릉로93길 6,127.0478832,37.50567504,3430.8 ,3
2,서울특별시,강남구,논현1동,서울특별시 강남구 도산대로 126,127.0223894,37.51695522,3940.1 ,2
2,서울특별시,강남구,압구정동,서울특별시 강남구 선릉로157길 12,127.0389913,37.52611101,3522.8 ,2
2,서울특별시,강남구,압구정동,서울특별시 강남구 선릉로157길 12,127.0389913,37.52611101,3325.0 ,3
2,서울특별시,강남구,압구정동,서울특별시 강남구 압구정로46길 3,127.0368931,37.52827446,3606.6 ,0
2,서울특별시,강남구,역삼2동,서울특별시 강남구 테헤란로34길 6,127.0398667,37.50105081,3988.7 ,1
2,서울특별시,강남구,역삼1동,서울특별시 강남구 테헤란로 143,127.0348844,37.50064078,2208.8 ,3
2,서울특별시,강남구,역삼1동,서울특별시 강남구 논현로 512,127.0365025,37.50233896,3785.6 ,1
2,서울특별시,강남구,역삼2동,서울특별시 강남구 테헤란로 312,127.0450339,37.50293085,3467.6 ,4
2,서울특별시,강남구,대치4동,서울특별시 강남구 테헤란로70길 12,127.0531431,37.50473517,2539.5 ,4
2,서울특별시,강남구,삼성1동,서울특별시 강남구 영동대로 511,127.0610126,37.51034849,4210.0 ,0
2,서울특별시,강남구,대치2동,서울특별시 강남구 삼성로86길 11,127.0582863,37.50587557,3335.0 ,3
2,서울특별시,강남구,대치1동,서울특별시 강남구 도곡로 408,127.0552134,37.4966152,3350.7 ,3
2,서울특별시,강남구,역삼1동,서울특별시 강남구 강남대로 350,127.0299591,37.4940768,3463.9 ,3
3,서울특별시,강남구,압구정동,서울특별시 강남구 도산대로 323,127.0369963,37.52288701,3510.2 ,4
3,서울특별시,강남구,압구정동,서울특별시 강남구 도산대로49길 3,127.0369492,37.5230308,3454.6 ,4
3,서울특별시,강남구,역삼1동,서울특별시 강남구 강남대로 362,127.0294005,37.49529764,3159.3 ,1
3,서울특별시,강남구,삼성1동,서울특별시 강남구 영동대로 513,127.0581883,37.51097477,3081.1 ,3
3,서울특별시,강남구,역삼2동,서울특별시 강남구 선릉로89길 16,127.0477987,37.50342172,4463.2 ,1
3,서울특별시,강남구,일원2동,서울특별시 강남구 개포로110길 43,127.0796692,37.49155509,4544.7 ,3
3,서울특별시,강남구,대치4동,서울특별시 강남구 테헤란로70길 16,127.0532831,37.50439389,2462.6 ,4
3,서울특별시,강남구,대치2동,서울특별시 강남구 삼성로 334,127.0598565,37.50151796,3952.7 ,0
3,서울특별시,강남구,압구정동,서울특별시 강남구 도산대로37길 19,127.0311892,37.52228087,4932.8 ,2
3,서울특별시,강남구,논현2동,서울특별시 강남구 논현로 662,127.0314875,37.51320971,4228.4 ,3
3,서울특별시,강남구,역삼1동,서울특별시 강남구 강남대로 412,127.027254,37.49948792,2027.2 ,4
3,서울특별시,강남구,논현1동,서울특별시 강남구 강남대로 578,127.0208299,37.51336513,3412.3 ,4
3,서울특별시,강남구,압구정동,서울특별시 강남구 압구정로30길 45,127.0293864,37.52433848,3610.4 ,4
3,서울특별시,강남구,세곡동,서울특별시 강남구 자곡로 201,127.1046737,37.47530284,3624.9 ,3
3,서울특별시,강남구,논현1동,서울특별시 강남구 강남대로 476,127.0247747,37.50490083,2688.7 ,4
3,서울특별시,강남구,압구정동,서울특별시 강남구 언주로172길 25,127.0360202,37.52752848,3950.6 ,4
3,서울특별시,강남구,신사동,서울특별시 강남구 도산대로 127,127.0223129,37.51761236,4190.1 ,1
3,서울특별시,강남구,수서동,서울특별시 강남구 광평로56길 8-13,127.1031575,37.48675286,3490.5 ,4
3,서울특별시,강남구,대치2동,서울특별시 강남구 테헤란로 620,127.0655629,37.50918617,4217.6 ,1
3,서울특별시,강남구,도곡1동,서울특별시 강남구 언주로 211,127.0462939,37.49279514,3694.5 ,3
3,서울특별시,강남구,역삼1동,서울특별시 강남구 테헤란로 138,127.0342866,37.49963572,4086.4 ,1
3,서울특별시,강남구,역삼1동,서울특별시 강남구 테헤란로7길 8,127.0311068,37.49978088,3739.0 ,0
3,서울특별시,강남구,역삼1동,서울특별시 강남구 강남대로 362,127.0294005,37.49529764,2964.9 ,3
3,서울특별시,강남구,일원본동,서울특별시 강남구 광평로34길 30,127.0941213,37.48218762,4655.3 ,3
3,서울특별시,강남구,신사동,서울특별시 강남구 강남대로152길 22,127.0212523,37.51740534,3519.6 ,4
3,서울특별시,강남구,역삼1동,서울특별시 강남구 테헤란로1길 16,127.0279221,37.49942133,2172.7 ,4
3,서울특별시,강남구,논현1동,서울특별시 강남구 강남대로 548,127.0218672,37.51102198,4379.8 ,3
3,서울특별시,강남구,삼성1동,서울특별시 강남구 삼성로 512,127.0565844,37.50809661,3942.4 ,4
3,서울특별시,강남구,삼성2동,서울특별시 강남구 봉은사로 469,127.0507703,37.51258234,4799.3 ,0
3,서울특별시,강남구,역삼2동,서울특별시 강남구 테헤란로 318,127.0460602,37.50316441,3982.6 ,4
3,서울특별시,강남구,삼성2동,서울특별시 강남구 봉은사로 410,127.0452676,37.51033941,3136.0 ,4
3,서울특별시,강남구,논현2동,서울특별시 강남구 언주로 703,127.0348672,37.51603064,4117.4 ,1
3,서울특별시,강남구,논현1동,서울특별시 강남구 강남대로 476,127.0247747,37.50490083,3095.7 ,4
3,서울특별시,강남구,신사동,서울특별시 강남구 압구정로 112,127.021097,37.52322485,3596.0 ,2
3,서울특별시,강남구,압구정동,서울특별시 강남구 압구정로30길 45,127.0293864,37.52433848,2910.4 ,4
3,서울특별시,강남구,압구정동,서울특별시 강남구 선릉로 845,127.0403644,37.52754583,3463.9 ,2
3,서울특별시,강남구,논현1동,서울특별시 강남구 강남대로 578,127.0208299,37.51336513,3534.5 ,2
3,서울특별시,강남구,역삼2동,서울특별시 강남구 언주로 419,127.0434506,37.50026894,4245.2 ,3
3,서울특별시,강남구,역삼1동,서울특별시 강남구 테헤란로27길 16,127.0380168,37.5024324,3307.6 ,3
3,서울특별시,강남구,논현2동,서울특별시 강남구 논현로 604,127.0340251,37.50764396,4505.5 ,2
3,서울특별시,강남구,삼성2동,서울특별시 강남구 봉은사로 410,127.0452676,37.51033941,3043.0 ,4
3,서울특별시,강남구,삼성1동,서울특별시 강남구 영동대로 513,127.0571003,37.5129394,3364.7 ,3
3,서울특별시,강남구,일원본동,서울특별시 강남구 일원로 81,127.0895788,37.49033434,3510.6 ,4
3,서울특별시,강남구,대치2동,서울특별시 강남구 테헤란로 508,127.0579578,37.50681005,3170.8 ,4
0,서울특별시,강동구,천호2동,서울특별시 강동구 천호대로157길 19,127.1270214,37.53878758,1945.1 ,3
0,서울특별시,강동구,천호2동,서울특별시 강동구 천호대로 1015-14,127.1251976,37.5389633,1075.7 ,3
0,서울특별시,강동구,성내2동,서울특별시 강동구 천호대로 1012,127.1241328,37.5380904,1652.1 ,3
